3, 0, 3.4, 0.06, 28, 24, 388, 6502
3, 0, 3.6, 0.06, 28, 24, 478, 7131
3, 0, 3.8, 0.06, 28, 24, 461, 7859
3, 0, 4, 0.06, 28, 24, 568, 8483
3, 0, 4.2, 0.06, 28, 24, 603, 9158
3, 0, 4.4, 0.06, 28, 24, 612, 9868
3, 0, 4.6, 0.06, 28, 24, 712, 10495
3, 0, 4.8, 0.06, 28, 24, 766, 11157
3, 0, 1, 0.08, 28, 24, 0, 0
3, 0, 1.2, 0.08, 28, 24, 0, 0
3, 0, 1.4, 0.08, 28, 24, 0, 1
3, 0, 1.6, 0.08, 28, 24, 43, 357
3, 0, 1.8, 0.08, 28, 24, 80, 1046
3, 0, 2, 0.08, 28, 24, 158, 1685
3, 0, 2.2, 0.08, 28, 24, 200, 2354
3, 0, 2.4, 0.08, 28, 24, 249, 3032
3, 0, 2.6, 0.08, 28, 24, 288, 3708
3, 0, 2.8, 0.08, 28, 24, 387, 4333
3, 0, 3, 0.08, 28, 24, 448, 4989
3, 0, 3.2, 0.08, 28, 24, 496, 5669
3, 0, 3.4, 0.08, 28, 24, 532, 6343
3, 0, 3.6, 0.08, 28, 24, 619, 6977
3, 0, 3.8, 0.08, 28, 24, 694, 7628
3, 0, 4, 0.08, 28, 24, 715, 8331
3, 0, 4.2, 0.08, 28, 24, 778, 8987
3, 0, 4.4, 0.08, 28, 24, 828, 9654
3, 0, 4.6, 0.08, 28, 24, 938, 10258
3, 0, 4.8, 0.08, 28, 24, 941, 10980
3, 0, 1, 0.1, 28, 24, 0, 0
3, 0, 1.2, 0.1, 28, 24, 0, 0
3, 0, 1.4, 0.1, 28, 24, 0, 1
3, 0, 1.6, 0.1, 28, 24, 43, 349
3, 0, 1.8, 0.1, 28, 24, 101, 1012
3, 0, 2, 0.1, 28, 24, 171, 1664
3, 0, 2.2, 0.1, 28, 24, 252, 2306
3, 0, 2.4, 0.1, 28, 24, 336, 2947
3, 0, 2.6, 0.1, 28, 24, 376, 3623
3, 0, 2.8, 0.1, 28, 24, 520, 4196
3, 0, 3, 0.1, 28, 24, 526, 4913
3, 0, 3.2, 0.1, 28, 24, 564, 5589
3, 0, 3.4, 0.1, 28, 24, 716, 6167
3, 0, 3.6, 0.1, 28, 24, 736, 6862
3, 0, 3.8, 0.1, 28, 24, 830, 7485
3, 0, 4, 0.1, 28, 24, 899, 8138
3, 0, 4.2, 0.1, 28, 24, 981, 8771
3, 0, 4.4, 0.1, 28, 24, 1032, 9445
3, 0, 4.6, 0.1, 28, 24, 1064, 10136
3, 0, 4.8, 0.1, 28, 24, 1246, 10666
3, 0, 1, 0.12, 28, 24, 0, 0
3, 0, 1.2, 0.12, 28, 24, 0, 0
3, 0, 1.4, 0.12, 28, 24, 0, 0
3, 0, 1.6, 0.12, 28, 24, 61, 329
3, 0, 1.8, 0.12, 28, 24, 139, 976
3, 0, 2, 0.12, 28, 24, 202, 1629
3, 0, 2.2, 0.12, 28, 24, 290, 2262
3, 0, 2.4, 0.12, 28, 24, 386, 2879
3, 0, 2.6, 0.12, 28, 24, 477, 3518
3, 0, 2.8, 0.12, 28, 24, 533, 4181
3, 0, 3, 0.12, 28, 24, 625, 4826
3, 0, 3.2, 0.12, 28, 24, 747, 5410
3, 0, 3.4, 0.12, 28, 24, 838, 6048
3, 0, 3.6, 0.12, 28, 24, 893, 6707
3, 0, 3.8, 0.12, 28, 24, 1010, 7299
3, 0, 4, 0.12, 28, 24, 1090, 7953
3, 0, 4.2, 0.12, 28, 24, 1217, 8532
3, 0, 4.4, 0.12, 28, 24, 1246, 9236
3, 0, 4.6, 0.12, 28, 24, 1316, 9887
3, 0, 4.8, 0.12, 28, 24, 1374, 10542
3, 0, 1, 0.14, 28, 24, 0, 0
3, 0, 1.2, 0.14, 28, 24, 0, 0
3, 0, 1.4, 0.14, 28, 24, 0, 1
3, 0, 1.6, 0.14, 28, 24, 42, 348
3, 0, 1.8, 0.14, 28, 24, 173, 943
3, 0, 2, 0.14, 28, 24, 279, 1545
3, 0, 2.2, 0.14, 28, 24, 354, 2198
3, 0, 2.4, 0.14, 28, 24, 456, 2806
3, 0, 2.6, 0.14, 28, 24, 558, 3434
3, 0, 2.8, 0.14, 28, 24, 702, 4021
3, 0, 3, 0.14, 28, 24, 733, 4696
3, 0, 3.2, 0.14, 28, 24, 848, 5302
3, 0, 3.4, 0.14, 28, 24, 999, 5875
3, 0, 3.6, 0.14, 28, 24, 1079, 6504
3, 0, 3.8, 0.14, 28, 24, 1151, 7153
3, 0, 4, 0.14, 28, 24, 1233, 7792
3, 0, 4.2, 0.14, 28, 24, 1326, 8427
3, 0, 4.4, 0.14, 28, 24, 1497, 8972
3, 0, 4.6, 0.14, 28, 24, 1527, 9665
3, 0, 4.8, 0.14, 28, 24, 1709, 10204
3, 0, 1, 0.16, 28, 24, 0, 0
3, 0, 1.2, 0.16, 28, 24, 0, 0
3, 0, 1.4, 0.16, 28, 24, 0, 0
3, 0, 1.6, 0.16, 28, 24, 74, 320
3, 0, 1.8, 0.16, 28, 24, 180, 927
3, 0, 2, 0.16, 28, 24, 282, 1553
3, 0, 2.2, 0.16, 28, 24, 406, 2144
3, 0, 2.4, 0.16, 28, 24, 524, 2743
3, 0, 2.6, 0.16, 28, 24, 596, 3395
3, 0, 2.8, 0.16, 28, 24, 692, 4014
3, 0, 3, 0.16, 28, 24, 828, 4598
3, 0, 3.2, 0.16, 28, 24, 995, 5150
3, 0, 3.4, 0.16, 28, 24, 1133, 5742
3, 0, 3.6, 0.16, 28, 24, 1185, 6392
3, 0, 3.8, 0.16, 28, 24, 1298, 7017
3, 0, 4, 0.16, 28, 24, 1498, 7520
3, 0, 4.2, 0.16, 28, 24, 1547, 8192
3, 0, 4.4, 0.16, 28, 24, 1674, 8798
3, 0, 4.6, 0.16, 28, 24, 1792, 9394
3, 0, 4.8, 0.16, 28, 24, 1909, 10000
3, 0, 1, 0.18, 28, 24, 0, 0
3, 0, 1.2, 0.18, 28, 24, 0, 0
3, 0, 1.4, 0.18, 28, 24, 0, 1
3, 0, 1.6, 0.18, 28, 24, 53, 323
3, 0, 1.8, 0.18, 28, 24, 188, 912
3, 0, 2, 0.18, 28, 24, 341, 1485
3, 0, 2.2, 0.18, 28, 24, 429, 2109
3, 0, 2.4, 0.18, 28, 24, 576, 2690
3, 0, 2.6, 0.18, 28, 24, 698, 3282
3, 0, 2.8, 0.18, 28, 24, 866, 3852
3, 0, 3, 0.18, 28, 24, 993, 4427
3, 0, 3.2, 0.18, 28, 24, 1119, 5019
3, 0, 3.4, 0.18, 28, 24, 1214, 5651
3, 0, 3.6, 0.18, 28, 24, 1353, 6237
3, 0, 3.8, 0.18, 28, 24, 1475, 6828
3, 0, 4, 0.18, 28, 24, 1617, 7418
3, 0, 4.2, 0.18, 28, 24, 1807, 7948
3, 0, 4.4, 0.18, 28, 24, 1856, 8605
3, 0, 4.6, 0.18, 28, 24, 1948, 9237
3, 0, 4.8, 0.18, 28, 24, 2159, 9753
3, 0, 1, 0.2, 28, 24, 0, 0
3, 0, 1.2, 0.2, 28, 24, 0, 0
3, 0, 1.4, 0.2, 28, 24, 0, 0
3, 0, 1.6, 0.2, 28, 24, 71, 308
3, 0, 1.8, 0.2, 28, 24, 237, 876
3, 0, 2, 0.2, 28, 24, 345, 1470
3, 0, 2.2, 0.2, 28, 24, 546, 2008
3, 0, 2.4, 0.2, 28, 24, 712, 2544
3, 0, 2.6, 0.2, 28, 24, 791, 3184
3, 0, 2.8, 0.2, 28, 24, 916, 3787
3, 0, 3, 0.2, 28, 24, 1059, 4365
3, 0, 3.2, 0.2, 28, 24, 1240, 4900
3, 0, 3.4, 0.2, 28, 24, 1331, 5525
3, 0, 3.6, 0.2, 28, 24, 1521, 6045
3, 0, 3.8, 0.2, 28, 24, 1665, 6635
3, 0, 4, 0.2, 28, 24, 1804, 7222
3, 0, 4.2, 0.2, 28, 24, 1949, 7787
3, 0, 4.4, 0.2, 28, 24, 2040, 8423
3, 0, 4.6, 0.2, 28, 24, 2191, 8990
3, 0, 4.8, 0.2, 28, 24, 2369, 9528
3, 0, 1, 0.22, 28, 24, 0, 0
3, 0, 1.2, 0.22, 28, 24, 0, 0
3, 0, 1.4, 0.22, 28, 24, 0, 1
3, 0, 1.6, 0.22, 28, 24, 75, 300
3, 0, 1.8, 0.22, 28, 24, 246, 857
3, 0, 2, 0.22, 28, 24, 393, 1412
3, 0, 2.2, 0.22, 28, 24, 540, 1994
3, 0, 2.4, 0.22, 28, 24, 732, 2525
3, 0, 2.6, 0.22, 28, 24, 849, 3127
3, 0, 2.8, 0.22, 28, 24, 1013, 3689
3, 0, 3, 0.22, 28, 24, 1203, 4225
3, 0, 3.2, 0.22, 28, 24, 1299, 4844
3, 0, 3.4, 0.22, 28, 24, 1518, 5350
3, 0, 3.6, 0.22, 28, 24, 1684, 5902
3, 0, 3.8, 0.22, 28, 24, 1834, 6468
3, 0, 4, 0.22, 28, 24, 1970, 7046
3, 0, 4.2, 0.22, 28, 24, 2163, 7576
3, 0, 4.4, 0.22, 28, 24, 2333, 8119
3, 0, 4.6, 0.22, 28, 24, 2474, 8705
3, 0, 4.8, 0.22, 28, 24, 2530, 9366
3, 0, 1, 0.24, 28, 24, 0, 0
3, 0, 1.2, 0.24, 28, 24, 0, 0
3, 0, 1.4, 0.24, 28, 24, 0, 1
3, 0, 1.6, 0.24, 28, 24, 80, 294
3, 0, 1.8, 0.24, 28, 24, 277, 816
3, 0, 2, 0.24, 28, 24, 474, 1345
3, 0, 2.2, 0.24, 28, 24, 607, 1926
3, 0, 2.4, 0.24, 28, 24, 781, 2479
3, 0, 2.6, 0.24, 28, 24, 931, 3049
3, 0, 2.8, 0.24, 28, 24, 1102, 3596
3, 0, 3, 0.24, 28, 24, 1296, 4118
3, 0, 3.2, 0.24, 28, 24, 1463, 4672
3, 0, 3.4, 0.24, 28, 24, 1619, 5235
3, 0, 3.6, 0.24, 28, 24, 1834, 5742
3, 0, 3.8, 0.24, 28, 24, 2090, 6208
3, 0, 4, 0.24, 28, 24, 2202, 6808
3, 0, 4.2, 0.24, 28, 24, 2355, 7378
3, 0, 4.4, 0.24, 28, 24, 2516, 7937
3, 0, 4.6, 0.24, 28, 24, 2607, 8568
3, 0, 4.8, 0.24, 28, 24, 2926, 8971
3, 0, 1, 0.26, 28, 24, 0, 0
3, 0, 1.2, 0.26, 28, 24, 0, 0
3, 0, 1.4, 0.26, 28, 24, 1, 0
3, 0, 1.6, 0.26, 28, 24, 93, 281
3, 0, 1.8, 0.26, 28, 24, 294, 802
3, 0, 2, 0.26, 28, 24, 453, 1361
3, 0, 2.2, 0.26, 28, 24, 663, 1875
3, 0, 2.4, 0.26, 28, 24, 851, 2405
3, 0, 2.6, 0.26, 28, 24, 1012, 2955
3, 0, 2.8, 0.26, 28, 24, 1215, 3487
3, 0, 3, 0.26, 28, 24, 1378, 4039
3, 0, 3.2, 0.26, 28, 24, 1573, 4568
3, 0, 3.4, 0.26, 28, 24, 1752, 5101
3, 0, 3.6, 0.26, 28, 24, 1936, 5644
3, 0, 3.8, 0.26, 28, 24, 2201, 6086
3, 0, 4, 0.26, 28, 24, 2297, 6715
3, 0, 4.2, 0.26, 28, 24, 2586, 7140
3, 0, 4.4, 0.26, 28, 24, 2683, 7767
3, 0, 4.6, 0.26, 28, 24, 2846, 8321
3, 0, 4.8, 0.26, 28, 24, 3100, 8787
3, 0, 1, 0.28, 28, 24, 0, 0
3, 0, 1.2, 0.28, 28, 24, 0, 0
3, 0, 1.4, 0.28, 28, 24, 0, 1
3, 0, 1.6, 0.28, 28, 24, 121, 255
3, 0, 1.8, 0.28, 28, 24, 313, 776
3, 0, 2, 0.28, 28, 24, 491, 1321
3, 0, 2.2, 0.28, 28, 24, 710, 1816
3, 0, 2.4, 0.28, 28, 24, 907, 2332
3, 0, 2.6, 0.28, 28, 24, 1104, 2873
3, 0, 2.8, 0.28, 28, 24, 1306, 3386
3, 0, 3, 0.28, 28, 24, 1521, 3893
3, 0, 3.2, 0.28, 28, 24, 1737, 4387
3, 0, 3.4, 0.28, 28, 24, 1834, 5015
3, 0, 3.6, 0.28, 28, 24, 2111, 5464
3, 0, 3.8, 0.28, 28, 24, 2336, 5950
3, 0, 4, 0.28, 28, 24, 2521, 6493
3, 0, 4.2, 0.28, 28, 24, 2749, 6980
3, 0, 4.4, 0.28, 28, 24, 2912, 7541
3, 0, 4.6, 0.28, 28, 24, 3171, 8002
3, 0, 4.8, 0.28, 28, 24, 3185, 8697
3, 0, 1, 0.3, 28, 24, 0, 0
3, 0, 1.2, 0.3, 28, 24, 0, 0
3, 0, 1.4, 0.3, 28, 24, 0, 1
3, 0, 1.6, 0.3, 28, 24, 116, 249
3, 0, 1.8, 0.3, 28, 24, 339, 748
3, 0, 2, 0.3, 28, 24, 538, 1275
3, 0, 2.2, 0.3, 28, 24, 775, 1752
3, 0, 2.4, 0.3, 28, 24, 991, 2262
3, 0, 2.6, 0.3, 28, 24, 1162, 2805
3, 0, 2.8, 0.3, 28, 24, 1466, 3225
3, 0, 3, 0.3, 28, 24, 1629, 3774
3, 0, 3.2, 0.3, 28, 24, 1846, 4285
3, 0, 3.4, 0.3, 28, 24, 2071, 4780
3, 0, 3.6, 0.3, 28, 24, 2350, 5215
3, 0, 3.8, 0.3, 28, 24, 2489, 5800
3, 0, 4, 0.3, 28, 24, 2774, 6228
3, 0, 4.2, 0.3, 28, 24, 2881, 6852
3, 0, 4.4, 0.3, 28, 24, 3083, 7359
3, 0, 4.6, 0.3, 28, 24, 3334, 7838
3, 0, 4.8, 0.3, 28, 24, 3561, 8323
3, 0, 1, 0.32, 28, 24, 0, 0
3, 0, 1.2, 0.32, 28, 24, 0, 0
3, 0, 1.4, 0.32, 28, 24, 0, 1
3, 0, 1.6, 0.32, 28, 24, 129, 241
3, 0, 1.8, 0.32, 28, 24, 335, 744
3, 0, 2, 0.32, 28, 24, 572, 1230
3, 0, 2.2, 0.32, 28, 24, 798, 1729
3, 0, 2.4, 0.32, 28, 24, 1006, 2238
3, 0, 2.6, 0.32, 28, 24, 1236, 2720
3, 0, 2.8, 0.32, 28, 24, 1544, 3136
3, 0, 3, 0.32, 28, 24, 1704, 3698
3, 0, 3.2, 0.32, 28, 24, 1996, 4120
3, 0, 3.4, 0.32, 28, 24, 2192, 4664
3, 0, 3.6, 0.32, 28, 24, 2439, 5125
3, 0, 3.8, 0.32, 28, 24, 2739, 5548
3, 0, 4, 0.32, 28, 24, 2838, 6170
3, 0, 4.2, 0.32, 28, 24, 3107, 6626
3, 0, 4.4, 0.32, 28, 24, 3275, 7171
3, 0, 4.6, 0.32, 28, 24, 3613, 7548
3, 0, 4.8, 0.32, 28, 24, 3777, 8105
3, 0, 1, 0.34, 28, 24, 0, 0
3, 0, 1.2, 0.34, 28, 24, 0, 0
3, 0, 1.4, 0.34, 28, 24, 0, 0
3, 0, 1.6, 0.34, 28, 24, 107, 264
3, 0, 1.8, 0.34, 28, 24, 360, 717
3, 0, 2, 0.34, 28, 24, 580, 1232
3, 0, 2.2, 0.34, 28, 24, 849, 1662
3, 0, 2.4, 0.34, 28, 24, 1090, 2155
3, 0, 2.6, 0.34, 28, 24, 1297, 2664
3, 0, 2.8, 0.34, 28, 24, 1600, 3086
3, 0, 3, 0.34, 28, 24, 1829, 3580
3, 0, 3.2, 0.34, 28, 24, 2132, 3993
3, 0, 3.4, 0.34, 28, 24, 2277, 4574
3, 0, 3.6, 0.34, 28, 24, 2568, 4995
3, 0, 3.8, 0.34, 28, 24, 2826, 5462
3, 0, 4, 0.34, 28, 24, 3079, 5921
3, 0, 4.2, 0.34, 28, 24, 3403, 6313
3, 0, 4.4, 0.34, 28, 24, 3513, 6933
3, 0, 4.6, 0.34, 28, 24, 3850, 7315
3, 0, 4.8, 0.34, 28, 24, 3997, 7893
3, 0, 1, 0.36, 28, 24, 0, 0
3, 0, 1.2, 0.36, 28, 24, 0, 0
3, 0, 1.4, 0.36, 28, 24, 1, 0
3, 0, 1.6, 0.36, 28, 24, 132, 233
3, 0, 1.8, 0.36, 28, 24, 405, 672
3, 0, 2, 0.36, 28, 24, 668, 1125
3, 0, 2.2, 0.36, 28, 24, 909, 1608
3, 0, 2.4, 0.36, 28, 24, 1143, 2098
3, 0, 2.6, 0.36, 28, 24, 1412, 2550
3, 0, 2.8, 0.36, 28, 24, 1694, 2984
3, 0, 3, 0.36, 28, 24, 1952, 3454
3, 0, 3.2, 0.36, 28, 24, 2206, 3927
3, 0, 3.4, 0.36, 28, 24, 2443, 4398
3, 0, 3.6, 0.36, 28, 24, 2722, 4829
3, 0, 3.8, 0.36, 28, 24, 2985, 5285
3, 0, 4, 0.36, 28, 24, 3251, 5742
3, 0, 4.2, 0.36, 28, 24, 3467, 6259
3, 0, 4.4, 0.36, 28, 24, 3772, 6669
3, 0, 4.6, 0.36, 28, 24, 4038, 7128
3, 0, 4.8, 0.36, 28, 24, 4198, 7679
3, 0, 1, 0.38, 28, 24, 0, 0
3, 0, 1.2, 0.38, 28, 24, 0, 0
3, 0, 1.4, 0.38, 28, 24, 0, 0
3, 0, 1.6, 0.38, 28, 24, 127, 234
3, 0, 1.8, 0.38, 28, 24, 397, 677
3, 0, 2, 0.38, 28, 24, 668, 1124
3, 0, 2.2, 0.38, 28, 24, 947, 1569
3, 0, 2.4, 0.38, 28, 24, 1215, 2028
3, 0, 2.6, 0.38, 28, 24, 1477, 2485
3, 0, 2.8, 0.38, 28, 24, 1754, 2930
3, 0, 3, 0.38, 28, 24, 2058, 3343
3, 0, 3.2, 0.38, 28, 24, 2330, 3779
3, 0, 3.4, 0.38, 28, 24, 2524, 4317
3, 0, 3.6, 0.38, 28, 24, 2833, 4725
3, 0, 3.8, 0.38, 28, 24, 3059, 5218
3, 0, 4, 0.38, 28, 24, 3419, 5582
3, 0, 4.2, 0.38, 28, 24, 3683, 6034
3, 0, 4.4, 0.38, 28, 24, 3955, 6485
3, 0, 4.6, 0.38, 28, 24, 4267, 6880
3, 0, 4.8, 0.38, 28, 24, 4663, 7218
3, 0, 1, 0.4, 28, 24, 0, 0
3, 0, 1.2, 0.4, 28, 24, 0, 0
3, 0, 1.4, 0.4, 28, 24, 0, 0
3, 0, 1.6, 0.4, 28, 24, 143, 214
3, 0, 1.8, 0.4, 28, 24, 429, 647
3, 0, 2, 0.4, 28, 24, 725, 1068
3, 0, 2.2, 0.4, 28, 24, 996, 1511
3, 0, 2.4, 0.4, 28, 24, 1316, 1918
3, 0, 2.6, 0.4, 28, 24, 1645, 2304
3, 0, 2.8, 0.4, 28, 24, 1941, 2733
3, 0, 3, 0.4, 28, 24, 2163, 3227
3, 0, 3.2, 0.4, 28, 24, 2408, 3707
3, 0, 3.4, 0.4, 28, 24, 2677, 4153
3, 0, 3.6, 0.4, 28, 24, 2995, 4564
3, 0, 3.8, 0.4, 28, 24, 3250, 5020
3, 0, 4, 0.4, 28, 24, 3612, 5369
3, 0, 4.2, 0.4, 28, 24, 3941, 5776
3, 0, 4.4, 0.4, 28, 24, 4181, 6254
3, 0, 4.6, 0.4, 28, 24, 4394, 6752
3, 0, 4.8, 0.4, 28, 24, 4686, 7185
3, 0, 1, 0.42, 28, 24, 0, 0
3, 0, 1.2, 0.42, 28, 24, 0, 0
3, 0, 1.4, 0.42, 28, 24, 1, 0
3, 0, 1.6, 0.42, 28, 24, 151, 201
3, 0, 1.8, 0.42, 28, 24, 451, 618
3, 0, 2, 0.42, 28, 24, 748, 1056
3, 0, 2.2, 0.42, 28, 24, 1058, 1458
3, 0, 2.4, 0.42, 28, 24, 1350, 1880
3, 0, 2.6, 0.42, 28, 24, 1641, 2312
3, 0, 2.8, 0.42, 28, 24, 1919, 2752
3, 0, 3, 0.42, 28, 24, 2229, 3165
3, 0, 3.2, 0.42, 28, 24, 2604, 3512
3, 0, 3.4, 0.42, 28, 24, 2788, 4030
3, 0, 3.6, 0.42, 28, 24, 3249, 4302
3, 0, 3.8, 0.42, 28, 24, 3467, 4800
3, 0, 4, 0.42, 28, 24, 3770, 5225
3, 0, 4.2, 0.42, 28, 24, 4065, 5644
3, 0, 4.4, 0.42, 28, 24, 4329, 6099
3, 0, 4.6, 0.42, 28, 24, 4699, 6450
3, 0, 4.8, 0.42, 28, 24, 5069, 6803
3, 0, 1, 0.44, 28, 24, 0, 0
3, 0, 1.2, 0.44, 28, 24, 0, 0
3, 0, 1.4, 0.44, 28, 24, 0, 1
3, 0, 1.6, 0.44, 28, 24, 160, 192
3, 0, 1.8, 0.44, 28, 24, 461, 606
3, 0, 2, 0.44, 28, 24, 803, 984
3, 0, 2.2, 0.44, 28, 24, 1092, 1408
3, 0, 2.4, 0.44, 28, 24, 1455, 1776
3, 0, 2.6, 0.44, 28, 24, 1728, 2223
3, 0, 2.8, 0.44, 28, 24, 2114, 2553
3, 0, 3, 0.44, 28, 24, 2353, 3047
3, 0, 3.2, 0.44, 28, 24, 2690, 3419
3, 0, 3.4, 0.44, 28, 24, 2960, 3872
3, 0, 3.6, 0.44, 28, 24, 3297, 4253
3, 0, 3.8, 0.44, 28, 24, 3606, 4662
3, 0, 4, 0.44, 28, 24, 4059, 4931
3, 0, 4.2, 0.44, 28, 24, 4208, 5495
3, 0, 4.4, 0.44, 28, 24, 4546, 5885
3, 0, 4.6, 0.44, 28, 24, 4848, 6299
3, 0, 4.8, 0.44, 28, 24, 5141, 6725
3, 0, 1, 0.46, 28, 24, 0, 0
3, 0, 1.2, 0.46, 28, 24, 0, 0
3, 0, 1.4, 0.46, 28, 24, 0, 1
3, 0, 1.6, 0.46, 28, 24, 171, 189
3, 0, 1.8, 0.46, 28, 24, 499, 559
3, 0, 2, 0.46, 28, 24, 847, 936
3, 0, 2.2, 0.46, 28, 24, 1146, 1351
3, 0, 2.4, 0.46, 28, 24, 1524, 1701
3, 0, 2.6, 0.46, 28, 24, 1811, 2131
3, 0, 2.8, 0.46, 28, 24, 2147, 2523
3, 0, 3, 0.46, 28, 24, 2481, 2910
3, 0, 3.2, 0.46, 28, 24, 2884, 3230
3, 0, 3.4, 0.46, 28, 24, 3066, 3761
3, 0, 3.6, 0.46, 28, 24, 3384, 4161
3, 0, 3.8, 0.46, 28, 24, 3801, 4472
3, 0, 4, 0.46, 28, 24, 4170, 4811
3, 0, 4.2, 0.46, 28, 24, 4463, 5248
3, 0, 4.4, 0.46, 28, 24, 4800, 5620
3, 0, 4.6, 0.46, 28, 24, 5129, 6016
3, 0, 4.8, 0.46, 28, 24, 5494, 6372
3, 0, 1, 0.48, 28, 24, 0, 0
3, 0, 1.2, 0.48, 28, 24, 0, 0
3, 0, 1.4, 0.48, 28, 24, 0, 0
3, 0, 1.6, 0.48, 28, 24, 149, 186
3, 0, 1.8, 0.48, 28, 24, 507, 556
3, 0, 2, 0.48, 28, 24, 864, 921
3, 0, 2.2, 0.48, 28, 24, 1206, 1303
3, 0, 2.4, 0.48, 28, 24, 1563, 1656
3, 0, 2.6, 0.48, 28, 24, 1899, 2040
3, 0, 2.8, 0.48, 28, 24, 2229, 2439
3, 0, 3, 0.48, 28, 24, 2575, 2807
3, 0, 3.2, 0.48, 28, 24, 2918, 3178
3, 0, 3.4, 0.48, 28, 24, 3287, 3533
3, 0, 3.6, 0.48, 28, 24, 3629, 3911
3, 0, 3.8, 0.48, 28, 24, 4046, 4211
3, 0, 4, 0.48, 28, 24, 4283, 4696
3, 0, 4.2, 0.48, 28, 24, 4713, 4989
3, 0, 4.4, 0.48, 28, 24, 5029, 5388
3, 0, 4.6, 0.48, 28, 24, 5339, 5807
3, 0, 4.8, 0.48, 28, 24, 5720, 6147
3, 0, 1, 0.5, 28, 24, 0, 0
3, 0, 1.2, 0.5, 28, 24, 0, 0
3, 0, 1.4, 0.5, 28, 24, 0, 1
3, 0, 1.6, 0.5, 28, 24, 155, 190
3, 0, 1.8, 0.5, 28, 24, 545, 520
